,Addresse,Lat,Lng,Name,Rating
566,"Bahnhofstrasse 18, 8610 Uster, Switzerland",47.348676,8.718183999999999,Zum Hut,4.6
567,"Hintere Bahnhofstrasse 4, 8610 Uster, Switzerland",47.34922900000001,8.718484,ASIA LAND Restaurant & Take away Lamai Häusler Thananchai und Partner,4.4
568,"Burgstrasse 81, 8610 Uster, Switzerland",47.340941,8.726653599999999,Krone,4.6
569,"Seestrasse 7, 8610 Uster, Switzerland",47.347979,8.715812,Ichiban178,4.4
570,"Poststrasse 6, 8610 Uster, Switzerland",47.349945,8.717804,Post Da Fabio,4.4
571,"Schlossweg 4, 8610 Uster, Switzerland",47.3449731,8.7181164,Argentina Steakhouse,4.3
572,"Seestrasse 93, 8610 Uster, Switzerland",47.34475519999999,8.7045636,Pizza Forte,4.5
573,"Aathalstrasse 5, 8610 Uster, Switzerland",47.3466969,8.7277019,Poseidon,4.4
574,"Gschwaderstrasse 71, 8610 Uster, Switzerland",47.361504,8.717651,Restaurant Heimat,4.4
575,"Brandstrasse 32, 8610 Uster, Switzerland",47.3534799,8.708253,Mona Lisa,4.4
576,"Zentralstrasse 28, 8610 Uster, Switzerland",47.346856,8.717084,Restaurant ARENA,4.3
577,"Industriestrasse 10a, 8610 Uster, Switzerland",47.3518866,8.718443299999999,HAN Mongolian Barbeque,4.1
578,"Uferweg, 8610 Uster, Switzerland",47.3432939,8.6907569,8610 am See,4.3
579,"Pfäffikerstrasse 36, 8610 Uster, Switzerland",47.35841869999999,8.729127799999999,BurgerAMT,4.6
580,"Schulweg 7, 8610 Uster, Switzerland",47.3468531,8.715729099999999,Restaurant zur Kastanie,4.2
581,"Poststrasse 20, 8610 Uster, Switzerland",47.34908799999999,8.716725,"Pizzeria Ristorante Molino, Uster",4.0
582,"Winterthurerstrasse 13, 8610 Uster, Switzerland",47.35158699999999,8.713272,Tomate,4.0
583,"Schlossweg 4, 8610 Uster, Switzerland",47.3454566,8.7178576,Restaurant Burg,4.2
584,"Seefeldstrasse 7, 8610 Uster, Switzerland",47.343745,8.7016549,Seestern,4.1
585,"Bankstrasse 7, 8610 Uster, Switzerland",47.3503305,8.7179547,Peking Garden Uster,4.0
586,"Zürichstrasse 1, 8610 Uster, Switzerland",47.348285,8.717637,Restaurant Stella del Centro Uschter77,4.3
587,"Poststrasse 13, 8610 Uster, Switzerland",47.3490184,8.716988700000002,Restaurant Suan Long Uster Ly + Ly,3.9
588,"Brunnenstrasse 42, 8610 Uster, Switzerland",47.3535179,8.724124699999999,Restaurant Aquarius,0.0
589,"Wagerenstrasse 20, 8610 Uster, Switzerland",47.3520873,8.7257713,Restaurant Terrasse,4.8
590,"Fehraltorferstrasse 9, 8615 Wermatswil, Switzerland",47.36302999999999,8.743848,Hotel Restaurant Puurehuus,4.2
591,"Gerichtsstrasse 5, 8610 Uster, Switzerland",47.3499505,8.7164805,dieci Gelateria & Caffè Uster,3.7
595,"Brunnenstrasse 1, 8610 Uster, Switzerland",47.3501422,8.7197637,The Porter House,3.7
596,"Poststrasse 2, 8610 Uster, Switzerland",47.3501702,8.7182928,McDonald’s,3.5
598,"Dietenrainweg 15, 8616 Riedikon, Switzerland",47.3371394,8.7165824,Restaurant Paradiso,4.3
599,"Gschwaderstrasse 123, 8610 Uster, Switzerland",47.35978679999999,8.729110499999999,Ristorante Pizzeria Da Maria,4.0
600,"Berchtoldstrasse 10, 8610 Uster, Switzerland",47.3503863,8.712057099999999,Zeughausbar,4.2
602,"Seestrasse 31, 8124 Maur, Switzerland",47.3401404,8.6779862,Schifflände,4.0
604,"Zürichstrasse 4, 8124 Maur, Switzerland",47.3404732,8.668929799999999,Fondue-Restaurant,4.6
609,"Seestrasse 1, 8330 Pfäffikon, Switzerland",47.366934,8.782228,Restaurant Kam Yu,4.7
613,"Usterstrasse 6, 8308 Illnau, Switzerland",47.4080977,8.7246204,Steakhouse Frieden,4.6
616,"Rue de Lausanne 3, 1950 Sion, Switzerland",46.232881,7.3603242,Restaurant le Bagdad Café,3.9
617,"Avenue des Morgines 1, 1213 Petit-Lancy, Switzerland",46.1879514,6.1118616,Lancy Parc Brasserie Restaurant,3.8
618,"Route du Grand-Lancy 66, 1212 Lancy, Switzerland",46.1836077,6.1211376,Auberge-Restaurant du Grand-Lancy,4.3
619,"Chemin de la Vendée 28, 1213 Petit-Lancy, Switzerland",46.1895439,6.1205339,La Braceria Fratelli Scalea,4.1
620,"Route de Saint-Georges 73, 1213 Petit-Lancy, Switzerland",46.1963782,6.1171682,Restaurant la Terrasse,4.3
621,"Chemin de la Caroline 18A, 1213 Petit-Lancy, Switzerland",46.191373,6.109239,Restaurant Pizzeria Caroll,4.3
622,"Chemin de la Solitude 9, 1213 Lancy, Switzerland",46.1898856,6.115201,Lancy Tennis Club,4.4
623,"Avenue du Curé Baud 84, 1212 Lancy, Switzerland",46.1750057,6.1152136,Restaurant Tennis-Club Lancy- Fraisiers,4.3
624,"Route Pont-Butin 12, 1213 Petit-Lancy, Switzerland",46.1962521,6.1118736,Restaurant St.Georges,4.1
625,"21, Chemin des Pontets, 1212 Lancy, Switzerland",46.1740074,6.1237075,D'Ka,4.4
626,"Route de Chancy 28, 1213 Petit-Lancy, Switzerland",46.1904261,6.118744299999999,Restaurant « Le Commerce »,4.1
627,"Petit-Lancy, Route de Chancy 25, 1213 Petit-Lancy, Switzerland",46.1898567,6.118793699999999,Café Restaurant Pizzeria les Ormeaux,3.9
628,"Avenue Eugène Lance 64, 1212 Lancy, Switzerland",46.17504599999999,6.126023,"Pizza Leggera ""un'Opera italiana""",4.2
629,"Chemin de la Vendée 20, 1213 Petit-Lancy, Switzerland",46.1898968,6.1214236,La Petite Vendée,3.9
630,"Chemin des Palettes 5, 1212 Lancy, Switzerland",46.1756374,6.1214622,Restaurant Les Palettes,4.2
631,"Route de Saint-Julien 69, 1212 Lancy, Switzerland",46.17297600000001,6.127382,RistoPizza la Mascotte,4.3
632,"Avenue des Communes-Réunies 74, 1212 Lancy, Switzerland",46.172721,6.1230292,Pizzeria la Mamma,3.9
633,"Route de Chancy 27, 1213 Petit-Lancy, Switzerland",46.18980750000001,6.1186528,Restaurant Chinois le Coral,4.0
634,"Route de Chancy 71, 1213 Petit-Lancy, Switzerland",46.1870167,6.1119691,Wasabi Sushi Petit-Lancy,3.6
635,"Chemin de la Caroline 2, 1213 Petit-Lancy, Switzerland",46.1895237,6.1105792,Restaurant Rio-Bar,3.3
636,"Avenue du Petit-Lancy 13, 1213 Petit-Lancy, Switzerland",46.1924026,6.1164875,Copacabana restaurant & burger,3.9
637,"Avenue des Morgines 1, 1213 Petit-Lancy, Switzerland",46.1881156,6.1122634,Özer Kebap,4.3
638,"Avenue Eugène Lance 32, 1212 Lancy, Switzerland",46.179379,6.12372,Restaurant Le Marignac,4.4
639,"Chemin de la Vendée 28, 1213 Petit-Lancy, Switzerland",46.1895439,6.1205339,La tranche Fratelli Scalea,4.0
640,"Chemin des Olliquettes 8, 1213 Geneva, Switzerland",46.18835780000001,6.1150646,Hotel ibis Geneve Petit Lancy,3.9
641,"1227 Lancy, Switzerland",46.1802851,6.1279587,La Brioche Dorée,0.0
642,"Chemin de la Bâtie 32, 1213 Petit-Lancy, Switzerland",46.19964179999999,6.1223623,Café de la Tour,3.8
643,"Boulevard de la Cluse 51, 1205 Genève, Switzerland",46.1916087,6.1461556,Restaurant Le Carabin,4.0
644,"Place Pestalozzi 13, 1400 Yverdon-les-Bains, Switzerland",46.7786965,6.6417031,Restaurant du Château,4.0
645,"Rue du Collège 8, 1400 Yverdon-les-Bains, Switzerland",46.7796891,6.637875999999999,La Pinte,4.5
646,"Rue du Four 1, 1400 Yverdon-les-Bains, Switzerland",46.7784443,6.6403479,La Grenette,4.2
647,"Rue de la Plaine 56, 1400 Yverdon-les-Bains, Switzerland",46.7769653,6.644733899999999,Restaurant de la Plaine,4.4
648,"Rue du Collège 4, 1400 Yverdon-les-Bains, Switzerland",46.7799428,6.6378651,Double R,4.6
649,"Chemin des Grèves de Clendy 20, 1400 Yverdon-les-Bains, Switzerland",46.7842771,6.6523867,Restaurant de la Plage,3.4
650,"Rue du Casino 8, 1400 Yverdon-les-Bains, Switzerland",46.7795883,6.642623100000001,La Fourchette NéoBistrot,4.1
651,"Rue des Cygnes 10, 1400 Yverdon-les-Bains, Switzerland",46.78459489999999,6.636267399999999,L'Impro,4.2
652,"Avenue des Bains 22, 1400 Yverdon-les-Bains, Switzerland",46.7714305,6.6481697,La Rotonde,3.8
653,"Place Pestalozzi 9, 1400 Yverdon-les-Bains, Switzerland",46.77873400000001,6.641408999999999,Restaurant de la Place,4.0
654,"Rue du Casino 9, 1400 Yverdon-les-Bains, Switzerland",46.779691,6.642081300000001,La Grange Da Antonio,4.1
655,"Rue du Valentin 2, 1400 Yverdon-les-Bains, Switzerland",46.7776839,6.6420561,Bar du Coq,4.5
656,"Chemin des Bosquets 1, 1400 Yverdon-les-Bains, Switzerland",46.7857314,6.6464496,Le Ranch,4.4
657,"Allée de Winterthur 1, 1400 Yverdon-les-Bains, Switzerland",46.784145,6.645198,Restaurant La Patinoire Yverdon-les-Bains,3.7
658,"Rue du Pré 10, 1400 Yverdon-les-Bains, Switzerland",46.7794453,6.638518599999999,Don Camillo,4.2
659,"Rue des Pêcheurs 17, 1400 Yverdon-les-Bains, Switzerland",46.784548,6.647097,Restaurant du Tennis,4.1
660,"Rue de la Villette 20, 1400 Yverdon-les-Bains, Switzerland",46.7770875,6.6578667,Oh My Coffee&kitchen,4.9
661,"Avenue des Bains 9, 1400 Yverdon-les-Bains, Switzerland",46.7752053,6.6493362,Restaurant La Terrasse,4.1
662,"Rue de la Plaine 1, 1400 Yverdon-les-Bains, Switzerland",46.778333,6.642403,Kalaya Lounge Bar,4.0
663,"Rue des Pêcheurs 4, 1400 Yverdon-les-Bains, Switzerland",46.780231,6.6443952,Ciao Ciao,4.2
664,"Place Pestalozzi 7, 1400 Yverdon-les-Bains, Switzerland",46.778723,6.641062,Café-Restaurant le Trèfle Gourmand,4.1
665,"Rue des Jordils 23, 1400 Yverdon-les-Bains, Switzerland",46.776067,6.6400267,Le café de la promenade,4.5
666,"Rue Galilée 13, 1400 Yverdon-les-Bains, Switzerland",46.7651449,6.646624699999999,"Restaurant Y-Parc, Galmiche et Azzola",4.2
667,"Rue des Moulins 1, 1400 Yverdon-les-Bains, Switzerland",46.7791073,6.637415,L'Olivier d'Orient. aux Saveurs d'Orient,4.6
668,"Rue des Uttins 22, 1400 Yverdon-les-Bains, Switzerland",46.785168,6.627826,"Bistrot des Uttins, Chatelain & Rupa",4.3
669,"Rue de la Plaine 67, 1400 Yverdon-les-Bains, Switzerland",46.77680789999999,6.6469426,Le Csarda,4.1
670,"Rue du Lac 45, 1400 Yverdon-les-Bains, Switzerland",46.7799492,6.6383887,Caprice Bar,4.0
671,"Quai de la Thièle 24, 1400 Yverdon-les-Bains, Switzerland",46.783767,6.6348442,"Centre Español, Juan Roldan Sierra",4.2
672,"Rue des Pêcheurs 8A, 1400 Yverdon-les-Bains, Switzerland",46.7816507,6.644789100000001,restaurant St Roch,4.1
673,"Rue de la Plaine 8, 1400 Yverdon-les-Bains, Switzerland",46.7776766,6.6423713,Banh Mi Thu Nguyen,4.4
674,"8, Avenue de Grandson, 1400 Yverdon-les-Bains, Switzerland",46.785501,6.632649,Chez Peppone,4.1
675,"Rue de la Plaine 8, 1400 Yverdon-les-Bains, Switzerland",46.7776766,6.6423713,"La Brass rY, Irena Jeremic",4.3
676,"Quai de Nogent, 1400 Yverdon-les-Bains, Switzerland",46.788309,6.6433785,Pavillon des Rives,3.9
677,"Rue Cordey 4, 1400 Yverdon-les-Bains, Switzerland",46.776768,6.6476764,Café Restaurant Japonais Les 4 Marronniers,4.0
678,"Rue du Midi 12, 1400 Yverdon-les-Bains, Switzerland",46.776153,6.636831,Thi Truong,4.4
679,"Chemin de l'Aérodrome, 1400 Yverdon-les-Bains, Switzerland",46.7648915,6.6156673,Café restaurant de l'Aérodrôme,3.8
680,"Rue de Neuchâtel 43, 1400 Yverdon-les-Bains, Switzerland",46.783204,6.634132,Mag Wan,4.5
681,"Rue du Milieu 47, 1400 Yverdon-les-Bains, Switzerland",46.7791535,6.6379027,Huang He,4.2
682,"Rue de la Plaine 84, 1400 Yverdon-les-Bains, Switzerland",46.7765657,6.6465963,Ping Sheng Yverdon Sàrl,3.9
683,"Rue de la Plaine 8, 1400 Yverdon-les-Bains, Switzerland",46.7776967,6.6425141,Pho Thu,4.6
684,"Quai de la Thièle 3, 1400 Yverdon-les-Bains, Switzerland",46.781348,6.637142,"Café Le Tempo, Yverdon",4.2
685,"Avenue des Bains 22, 1400 Yverdon-les-Bains, Switzerland",46.7715566,6.6483889,La Rotonde,3.0
686,"Rue d'Orbe 1, 1400 Yverdon-les-Bains, Switzerland",46.7803108,6.636104,Coop Restaurant Yverdon Bel-Air,3.6
687,"Rue des Remparts 12, 1400 Yverdon-les-Bains, Switzerland",46.77974469999999,6.640369799999999,Café-Restaurant Aux couleurs de l'Arc en Ciel,4.3
688,"Rue du Collège 11, 1400 Yverdon-les-Bains, Switzerland",46.77951760000001,6.638130299999999,Crêperie L'Ange Bleu,4.2
689,"Rue du Lac 41, 1400 Yverdon-les-Bains, Switzerland",46.7798521,6.638554999999999,Olé Tapas,4.0
690,"Avenue de la Gare 12, 1400 Yverdon-les-Bains, Switzerland",46.7815567,6.640061200000001,Asia Express Chen Sàrl,3.4
691,"Avenue des Bains 22, 1400 Yverdon-les-Bains, Switzerland",46.7714305,6.6481697,L'Espace Gourmand,0.0
692,"Route du Gymnase 2, 1400 Cheseaux-Noréaz, Switzerland",46.78101210000001,6.6677114,La Table de Mary,4.6
693,"Rue de Clendy 9, 1400 yverdon-len-Bains, Switzerland",46.7782184,6.6539437,Naan n Curry Indian Restaurant,3.8
694,"Rue du Lac 8, 1400 Yverdon-les-Bains, Switzerland",46.7791705,6.640263099999999,L'Intemporel Café,4.3
695,"En Calamin, 1405 Pomy, Switzerland",46.7659236,6.6561252,Hôtel Restaurant la Maison Blanche,4.1
696,"Avenue des Bains 9, 1400 Yverdon-les-Bains, Switzerland",46.7752056,6.6495646,Hôtel-Restaurant la Prairie,4.1
697,"Avenue des Trois-Lacs 3, 1400 Yverdon-les-Bains, Switzerland",46.7719658,6.6352493,Restaurant scolaire et APEMS des Isles,4.1
698,"Route du Moulin 15, 1042 Assens, Switzerland",46.6146895,6.638864099999999,Restaurant du Moulin d'Assens,4.6
699,"1400, Yverdon-les-Bains, Switzerland",46.7784736,6.641183,Rest'à la Maison,4.3
700,"Avenue des Bains 22, 1400 Yverdon-les-Bains, Switzerland",46.7716289,6.6483509,Thermal Centre at Yverdon-les-Bains,4.0
701,"Avenue de la Gare 2, 1401 Yverdon-les-Bains, Switzerland",46.780243,6.642865,Office du Tourisme d'Yverdon-les-Bains,4.2
702,"Place Pestalozzi 13, 1400 Yverdon-les-Bains, Switzerland",46.7786965,6.6417031,Café du château,4.5
703,"Avenue des Sports 13, 1400 Yverdon-les-Bains, Switzerland",46.78420879999999,6.654989,Beach,4.3
704,"Baander 30, 7811 HJ Emmen, Netherlands",52.78178,6.893833000000001,Chefburger emmen,4.6
705,"Hoofdstraat 40, 7811 ER Emmen, Netherlands",52.786401,6.894492,Restaurant In De Goede Luim,4.3
706,"Westerstraat 212, 7811 MZ Emmen, Netherlands",52.7863621,6.8922094,Wereldrestaurant Puur,4.2
707,"Landsgemeindepl. 1, 6300 Zug, Switzerland",47.1670945,8.5151111,Brasserie Löwen,4.2
708,"Vorstadt 8, 6300 Zug, Switzerland",47.168743,8.5147581,Restaurant zum Kaiser Franz im Rössl,4.5
709,"Ober Altstadt 1, 6300 Zug, Switzerland",47.1660559,8.514913900000002,Gasthaus Rathauskeller,4.1
710,"Kolinpl. 10, 6300 Zug, Switzerland",47.1661432,8.5150799,Aklin,4.7
711,"Baarerstrasse 97, 6300 Zug, Switzerland",47.1783887,8.5180972,Restaurant CHEZ LADURE,4.7
712,"Grabenstrasse 6, 6300 Zug, Switzerland",47.1660055,8.5151683,Restaurant Intermezzo Zug,4.5
713,"Baarerstrasse 135, 6300 Zug, Switzerland",47.1813677,8.5188551,Aki Sushi Zug,4.5
714,"Fischmarkt 15, 6300 Zug, Switzerland",47.1661689,8.5150001,Ristorante Fischmärt Zug,4.4
715,"Graben 2, 6300 Zug, Switzerland",47.1666888,8.514503699999999,Restaurant Schiff & Catering,4.3
716,"Baarerstrasse 30, 6300 Zug, Switzerland",47.173786,8.517185,Restaurant Bären,4.3
717,"Grafenauweg 6, 6300 Zug, Switzerland",47.174494,8.513129,MEATING,4.5
718,"Kolinpl. 11, 6300 Zug, Switzerland",47.166089,8.516146599999999,Restaurant Au Premier,5.0
719,"Baarerstrasse 41, 6300 Zug, Switzerland",47.1738822,8.516163299999999,Pier 41,4.0
720,"Zugerbergstrasse 14, 6300 Zug, Switzerland",47.1636979,8.5166255,Colonia Italiana Zug,4.6
721,"Hafenpl. 2, 6300 Zug, Switzerland",47.172711,8.504799,Hafenrestaurant,4.0
722,"Metallstrasse 20, 6300 Zug, Switzerland",47.173201,8.521023999999999,"CU Restaurant - Bar, Lounge & Terrasse",4.2
723,"Blasenbergstrasse 15, 6300 Zug, Switzerland",47.1648591,8.5261061,Ristorante Pasteria Röthelberg,4.7
724,"Artherstrasse 108, 6317 Zug, Switzerland",47.1494571,8.5074405,Zunfthaus Kreuz,4.4
725,"Metallstrasse 9, 6300 Zug, Switzerland",47.1735554,8.5185993,"Pizzeria Bar Da Pino, Caparelli",4.4
726,"Vorstadt 26, 6300 Zug, Switzerland",47.169298,8.514551899999999,Ristorante Puccini,4.1
727,"Seestrasse 3, 6300 Zug, Switzerland",47.1674235,8.5150975,Gotthärdli am See,4.3
728,"Industriestrasse 22, 6300 Zug, Switzerland",47.1743903,8.51943,Restaurant Dragon Palace,4.2
729,"Neugasse 16, 6300 Zug, Switzerland",47.1669579,8.5152798,Olive & Oregano,4.3
730,"Schochenmühle 1, 6300 Zug, Switzerland",47.187405,8.499979999999999,Restaurant zur Alten Lorze,4.1
731,"Switzerland, Fischmarkt 2, 6300 Zug, Switzerland",47.1662742,8.514329499999999,Ana Capri,4.2
732,"Zugerbergstrasse 46, 6300 Zug, Switzerland",47.1570702,8.5189448,Hotel Restaurant Guggital,4.2
733,"General-Guisan-Strasse 4, 6303 Zug, Switzerland",47.17652589999999,8.507785799999999,67 Sixtyseven Sportsbar,4.3
734,"Metalli, Baarerstrasse 14, 6300 Zug, Switzerland",47.1722025,8.5168046,Negishi Metalli,4.4
735,"Seestrasse 5, 6300 Zug, Switzerland",47.1671718,8.514973699999999,Brasserie Löwen,4.3
736,"Industriestrasse 14, 6302 Zug, Switzerland",47.1721952,8.5189111,Parkhotel Zug,4.1
737,"Zeughausgasse 18, 6300 Zug, Switzerland",47.1664656,8.5159953,im Hof,4.4
738,"Artherstrasse 136, 6317 Zug, Switzerland",47.1463024,8.5057929,Restaurant Rigiblick,4.4
739,"Artherstrasse 2-4, 6300 Zug, Switzerland",47.1645212,8.5139074,Restaurant Theater Casino Zug,4.8
740,"Fischmarkt 2 / Am See, 6300 Zug, Switzerland",47.166274,8.51433,Ristorante Pizzeria San Marco,4.3
741,"Grabenstrasse 36, 6300 Zug, Switzerland",47.16513399999999,8.5146519,Restaurant AL Teatro,4.1
742,"Luzernerstrasse 7, 6010 Kriens, Switzerland",47.0339555,8.2788068,Bettys Bistro Kriens,4.7
743,"Industriestrasse 15, 6010 Kriens, Switzerland",47.023534,8.299579,La Fontana,4.4
744,"Hofmattweg 6, 6010 Kriens, Switzerland",47.0333724,8.282912399999999,Pizzeria Ristorante Hofmatt,4.6
745,"Krienseregg, 6010 Kriens, Switzerland",47.0134509,8.2647216,Restaurant Krienseregg,4.3
746,"Luzernerstrasse 27, 6010 Kriens, Switzerland",47.0343793,8.2842045,Pizzeria Al Forno AG,4.5
748,"Schappeweg 3, 6010 Kriens, Switzerland",47.03465300000001,8.274058499999999,Ristorante uno e più Schappe-Center,4.2
749,"Industriestrasse 9, 6010 Kriens, Switzerland",47.02432899999999,8.299674,Kuonimatt Steakhouse & Pizzeria,4.3
750,"Zumhofstrasse 258, 6010 Kriens, Switzerland",47.0443586,8.2735861,Hotel Sonnenberg,4.2
751,"Grabenhofstrasse 5, 6010 Kriens, Switzerland",47.0240701,8.297578399999999,Restaurant Ranch,4.0
752,"Hinter-Buholz 1, 6010 Kriens, Switzerland",47.0195377,8.2776189,Restaurant Burestübli,4.1
753,"Schwyzerhüsliweg, 6010 Kriens, Switzerland",47.045376,8.279855,Restaurant Schwyzerhüsli,4.2
754,"Obernauerstrasse 89, 6012 Obernau, Switzerland",47.034458,8.2559571,Restaurant Obernau,4.2
755,"Obernauerstrasse 22, 6010 Kriens, Switzerland",47.0341059,8.272385000000002,Restaurant Neuhof,4.1
756,"Schlossweg 1, 6010 Kriens, Switzerland",46.990847,8.25154,Restaurant Fräkmüntegg,4.1
758,"Hobacherweg 2, 6010 Kriens, Switzerland",47.0343816,8.2729363,Coop Kriens Schappe Bistro,4.0
759,"Fenkernstrasse 4, 6010 Kriens, Switzerland",47.033869,8.277189,Restaurant Chrüzi,3.8
760,"Luzernerstrasse 30, 6010 Kriens, Switzerland",47.033837,8.282631000000002,Migros Restaurant,3.9
761,"Nidfeldstrasse 14, 6010 Kriens, Switzerland",47.0261631,8.299468,McDonald’s,3.8
762,"Luzernerstrasse 18, 6010 Kriens, Switzerland",47.0338052,8.280314,Café Ambrosia,4.5
763,"Blattigstrasse, 6012 Kriens, Switzerland",47.0300986,8.239805100000002,Tennisclub Kriens,4.7
764,"Luzernerstrasse 32, 6010 Kriens, Switzerland",47.0341019,8.2836141,MEZZO Esskultur,3.0
765,"Luzernerstrasse 44/46, 6010 Kriens, Switzerland",47.0341563,8.2851746,Mister Khan,5.0
766,"Ringstrasse 19, 6048 Kriens, Switzerland",47.0177583,8.299766199999999,Coop Restaurant Pilatusmarkt,4.0
767,"Hochrainstrasse 22, 6010 Kriens, Switzerland",47.0347064,8.2902159,Gruene Bode,3.9
768,"Luzernerstrasse 1, 6010 Kriens, Switzerland",47.0340058,8.2779582,Schnauserei,5.0
769,"Gallusstrasse 2, 6010 Kriens, Switzerland",47.0334967,8.279454099999999,Dany's Familienrestaurant,1.0
770,"Horwerstrasse 79, 6005 Luzern, Switzerland",47.0364253,8.3026812,Restaurant Militärgarten,4.0
771,"2, Fenkernstrasse, 6010 Kriens, Switzerland",47.0339334,8.2775531,June's Thai Küche /Café Fenkern,4.4
772,"Schachenstrasse 15b, 6010 Kriens, Switzerland",47.0350523,8.280082199999999,Da Marcello,5.0
774,"Kantonsstrasse, 6102 Blatten bei Malters, Switzerland",47.040281,8.225729,Gasthof Krone Blatten,4.8
775,"Obergrundstrasse 103, 6005 Luzern, Switzerland",47.0400933,8.301500899999999,Restaurant Obergrund,4.2
776,"Bürgenstock Hotels & Resort, Bürgenstock 19b, 6363 Obbürgen, Switzerland",46.9968103,8.380488699999999,Restaurant RitzCoffier,4.0
778,"7, Wichlernstrasse, 6010 Kriens, Switzerland",47.03251179999999,8.2727266,Toblers Wirtshaus Wichlern,3.8
780,"6010 Alpnach, Switzerland",46.9795394,8.2538122,Restaurant Pilatus-Kulm,4.2
788,"Alpenstrasse 3, 6004 Luzern, Switzerland",47.055082,8.310887,Brasserie Joel's Restaurant,4.7
793,"Am Pilatus - Dorschnei, 6010 Kriens, Switzerland",47.00612230000001,8.242773000000001,Berghaus Dorschnei,4.7
794,"Frohbergstrasse 65, 8645 Rapperswil-Jona, Switzerland",47.2416607,8.8276379,Gasthof Frohberg,4.3
795,"Grünfeldstrasse 20, 8645 Rapperswil-Jona, Switzerland",47.2219357,8.8458861,Restaurant Grünfeld Jona,3.9
796,"Halsgasse, 8640 Rapperswil-Jona, Switzerland",47.2280609,8.819228599999999,Restaurant Quellenhof,4.8
797,"Marktgasse 15, 8640 Rapperswil-Jona, Switzerland",47.2261756,8.815152099999999,Kailash Tibet Asia Cuisine,4.4
798,"Fischmarktpl. 1, 8640 Rapperswil-Jona, Switzerland",47.22571989999999,8.8152145,Dieci al lago Ristorante Rapperswil,3.7
799,"Oberseestrasse 42, 8640 Rapperswil-Jona, Switzerland",47.2228745,8.8232232,Himmapan,4.6
800,"Hauptpl. 1, 8640 Rapperswil-Jona, Switzerland",47.2263324,8.8163315,Restaurant Rathaus,4.3
801,"Engelpl. 4, 8640 Rapperswil-Jona, Switzerland",47.2283765,8.819170699999999,Thai Orchid Restaurant,4.5
802,"Neue Jonastrasse 72, 8640 Rapperswil-Jona, Switzerland",47.2275987,8.8258841,Bottéga Club & Lounge,4.4
803,"Hauptpl. 4, 8640 Rapperswil-Jona, Switzerland",47.226659,8.816101999999999,Restaurant Falkenburg,4.2
804,"Marktgasse 23, 8640 Rapperswil-Jona, Switzerland",47.2261411,8.8147029,Ristorante La Scala,4.1
805,"Marktgasse 25, 8640 Rapperswil-Jona, Switzerland",47.2261411,8.8147029,Restaurant Steinbock,4.3
806,"Untere Bahnhofstrasse 5, 8640 Rapperswil-Jona, Switzerland",47.2255553,8.8169612,Restaurant Sayori,4.4
807,"Hauptpl. 9, 8640 Rapperswil-Jona, Switzerland",47.2271006,8.816403099999999,Restaurante La Fuente,4.5
808,"32, Alte Jonastrasse, 8640 Rapperswil-Jona, Switzerland",47.2287832,8.8250122,Restaurant Kreuzli,4.4
809,"Kreuzstrasse 1, 8640 Rapperswil-Jona, Switzerland",47.2279635,8.8253794,Zeughaus-Grill GmbH,4.4
810,"Rütistrasse 6, 8640 Rapperswil-Jona, Switzerland",47.2359211,8.8197201,Krone,4.5
811,"Fischmarktstrasse 4, 8640 Rapperswil-Jona, Switzerland",47.2256834,8.816485499999999,Marco's Pasta Bar,4.5
812,"Alte Jonastrasse 33, 8640 Rapperswil-Jona, Switzerland",47.22902630000001,8.8245455,mundArtbeiz,4.4
813,"Switzerland, Neue Jonastrasse 37 Rapperswil-Jona CH 邮政编码:邮政编码: 8640",47.2273502,8.8206238,Zhi Wei Chinesisches restaurant &Take Away,4.6
814,"Halsgasse 31a, 8640 Rapperswil-Jona, Switzerland",47.227828,8.818278,Restaurant Paragraph 11,4.3
815,"Neue Jonastrasse 48, 8640 Rapperswil-Jona, Switzerland",47.2271265,8.822201900000001,House of Spice,4.2
816,"8 Fischmarktstrasse, 8640 Rapperswil-Jona, Switzerland",47.225959,8.816443999999999,Ristorante Pizzeria De Medici,4.2
817,"Rathausstrasse 2, 8640, Switzerland",47.2262395,8.8171445,Rossini,3.9
818,"Marktgasse 21, 8640 Rapperswil-Jona, Switzerland",47.2261218,8.8149031,"San Marco - Ristorante, Pizzeria, Terrazza",3.8
819,"Marktgasse 15, 8640 Rapperswil-Jona, Switzerland",47.22607970000001,8.8152087,Restaurant Altstadt,3.6
820,"Hessenhofweg 60, 8645 Rapperswil-Jona, Switzerland",47.21656900000001,8.844077,Strandbeiz Stampf,4.4
821,"Zürcherstrasse 4, 8640 Rapperswil-Jona, Switzerland",47.2293992,8.8208307,Migros Restaurant,3.7
822,"Herrenberg 29, 8640 Rapperswil-Jona, Switzerland",47.22806079999999,8.8185309,Inä,4.7
823,"Walter-Denzler-Strasse 8, 8640 Rapperswil-Jona, Switzerland",47.2226077,8.8260996,Restaurant Sportstadion Overtime,4.3
824,"Eisenbahnstrasse 8, 8640 Rapperswil-Jona, Switzerland",47.2242891,8.8306463,Asia-Kurier Rapperswil,4.1
825,"Fischmarktpl. 7, 8640 Rapperswil-Jona, Switzerland",47.2255939,8.8161003,McDonald’s,3.6
