,Addresse,Lat,Lng,Name,Rating
1333,"3074, Thunstrasse 80, 3006 Muri bei Bern, Switzerland",46.9312422,7.486568399999999,Restaurant Sternen Muri,4.2
1334,"Kranichweg 6, 3074 Muri bei Bern, Switzerland",46.9349883,7.489874599999999,Restaurant Pizzeria Thoracker,4.3
1335,"Worbstrasse 198, 3073 Muri bei Bern, Switzerland",46.93403050000001,7.503294400000001,Rung Reuang Thai Restaurant & Takeaway,4.7
1336,"Bodenackerweg 6, 3074 Muri bei Bern, Switzerland",46.9255,7.471349999999999,Restaurant Fähribeizli Muri bei Bern,4.3
1337,"Worbstrasse 162, 3073 Muri bei Bern, Switzerland",46.934966,7.4988832,Tao Tao,4.3
1339,"Belpstrasse 3, 3074 Muri bei Bern, Switzerland",46.9302122,7.486430100000001,Restaurant Murizentrum,3.7
1340,"Worbstrasse 326, 3073 Gümligen, Switzerland",46.9323174,7.5183088,Restaurant acappella,4.5
1342,"Worbstrasse 221, 3073 Gümligen, Switzerland",46.9334937,7.506031200000001,Thai Shokdee Restaurant Take Away,4.7
1343,"Mettlengässli 8, 3074 Muri bei Bern, Switzerland",46.9317517,7.4834485,Restaurant Plaisir,0.0
1344,"Jägerstrasse 1, 3074 Muri bei Bern, Switzerland",46.934696,7.480986,Restaurant La Villette,3.8
1345,"32 Feldstrasse, 3073 Muri bei Bern, Switzerland",46.9269499,7.502892999999999,HANS IM GLÜCK - Burgergrill | Bern GÜMLIGEN,4.1
1346,"Worbstrasse 223, 3073 Gümligen, Switzerland",46.9331897,7.506576399999999,Sunan Thai Restaurant,4.6
1347,"Feldstrasse 44, 3073 Gümligen, Switzerland",46.92856,7.501725400000001,Sensi Restaurant,4.5
1349,"Jupiterstrasse 15, 3015 Bern, Switzerland",46.9392539,7.481176800000001,Quartier Restaurant Pizzeria Wittigkofen,3.5
1350,"Flugplatzstrasse 69, 3123 Belp, Switzerland",46.9154947,7.498901199999999,Gribi's Eat & Drink,4.4
1351,"Weltpoststrasse 16, 3015 Bern, Switzerland",46.9376077,7.4763194,Restaurant Egghölzli,3.8
1353,"Dorfpl. 20, 3902 Glis, Switzerland",46.3107713,7.9770512,"Restaurant Malteserkreuz, Moritz Claude",4.5
1354,"Bleike 17, 3911 Ried-Brig, Switzerland",46.3056773,8.0097521,Restaurant Zer Mili,4.7
1355,"Englisch-Gruss-Strasse 50, 3902 Glis, Switzerland",46.3157957,7.9826912,"Restaurant Romantica, Geschwister Fercher",4.2
1356,"Schulhausstrasse 2, 3900 Brig, Switzerland",46.31671,7.9884439,Restaurant Steakhouse zum Eidgenossen,4.5
1357,"Saflischstrasse 3, 3900 Brig, Switzerland",46.3186215,7.991642999999999,"Restaurant Brasserie ""Des Cheminots"" Hotel Ambassador",4.4
1358,"Rhonesandstrasse 18, 3900 Brig, Switzerland",46.3178354,7.9905289,Brigerhof-Sukhothai,4.1
1359,"Alte Simplonstrasse 26, 3900 Brig, Switzerland",46.3154273,7.990408099999999,Restaurant Schlosskeller,4.2
1360,"Furkastrasse 5, 3900 Brig, Switzerland",46.3169782,7.9873523,Channa Brig,4.3
1361,"Alte Simplonstrasse 19, 3900 Brig, Switzerland",46.3161553,7.9894776,Restaurant Angleterre,4.4
1362,"Oberrheinpl. 1, 79618 Rheinfelden (Baden), Germany",47.5592738,7.7844867,Restaurant Irodion,4.0
1364,"Kapuzinerstraße 1, 79618 Rheinfelden (Baden), Germany",47.559081,7.785557900000001,Canton China Schnellrestaurant,4.1
1366,"Brodlaube 11, 4310 Rheinfelden, Switzerland",47.554785,7.793978999999999,Restaurant Rössli,4.6
1367,"Obertorpl. 8, 4310 Rheinfelden, Switzerland",47.5540185,7.7943376,Restaurant zum Löwen,3.9
1368,"Feldschlösschenstrasse 32, 4310 Rheinfelden, Switzerland",47.547172,7.786083000000001,Feldschlösschen Restaurant,4.3
1369,"Rheinbrückstraße 8, 79618 Rheinfelden (Baden), Germany",47.5557971,7.788168000000001,Ristorante I Fratelli - im Haus Salmegg,4.3
1370,"Marktgasse 36, 4310 Rheinfelden, Switzerland",47.555207,7.792204000000001,FELDSCHLÖSSCHEN AM RHEIN - Libanesische Spezialitäten und gutbürgerliche Schweizer Küche,3.9
1371,"Marktgasse 17, 4310 Rheinfelden, Switzerland",47.5551903,7.7931137,Gambrinus,4.6
1372,"Habich-Dietschy-Strasse 10, 4310 Rheinfelden, Switzerland",47.55322229999999,7.788890899999999,Restaurant White House,4.5
1373,"Kaiserstrasse 31, 4310 Rheinfelden, Switzerland",47.5516002,7.788077500000001,Restaurant La Ticinella,4.3
1374,"Karlstraße 4, 79618 Rheinfelden (Baden), Germany",47.560296,7.787674999999999,"Restaurant ""Cafe Paul""",4.3
1375,"Karlstraße 12, 79618 Rheinfelden (Baden), Germany",47.5599481,7.788544799999999,China-Thai Restaurant Große Mauer,4.2
1376,"Nollinger Str. 9, 79618 Rheinfelden (Baden), Germany",47.55995979999999,7.783845100000001,Trattoria Da Franco,4.0
1377,"Warmbacher Str. 62, 79618 Rheinfelden (Baden), Germany",47.5520813,7.767526699999999,Chinarestaurant Rosengarten,4.2
1378,"Karl-Fürstenberg-Straße 7, 79618 Rheinfelden (Baden), Germany",47.5596122,7.785696699999999,Ristorante-Pizzeria Da Giacomo,4.3
1379,"Emil-Frey-Straße 10, 79618 Rheinfelden (Baden), Germany",47.557672,7.785946000000001,Hotel Sängerhalle/Restaurant Dionysos,3.9
1380,"Schildgasse 10, 79618 Rheinfelden (Baden), Germany",47.56914399999999,7.8000017,China-Thai-Restaurant,3.4
1381,"Geissgasse 11, 4310 Rheinfelden, Switzerland",47.554804,7.794766999999999,Café Bistro Tournesol,4.9
1382,"Bahnhofstrasse 19, 4310 Rheinfelden, Switzerland",47.5529988,7.7927503,Hotel Schützen Rheinfelden,4.2
1384,"Weinfelderstrasse 2, 8580 Amriswil, Switzerland",47.54531300000001,9.298293,Olivers Restaurant,4.7
1385,"Rennweg 6, 8580 Amriswil, Switzerland",47.54945230000001,9.3021952,Renner Restaurant & Lounge,4.7
1386,"Weinfelderstrasse 44, 8580 Amriswil, Switzerland",47.5449784,9.2913292,Restaurant Jun Garden,4.6
1387,"Poststrasse 17, 8580 Amriswil, Switzerland",47.5502171,9.3008936,La Vita - Ristorante Pizzeria,4.6
1388,"Kreuzlingerstrasse 51, 8580 Amriswil, Switzerland",47.5483419,9.2756475,Pizzeria Eufrat,4.3
1389,"Schloss Strasse 1, 8580 Hagenwil bei Amriswil, Switzerland",47.5291497,9.3052422,"Wasserschloss Hagenwil, Restaurant",4.6
1390,"Dianastrasse 11, 8580 Amriswil, Switzerland",47.5495533,9.3013661,Restaurant Friedheim,4.2
1391,"1, Alpenstrasse, 8580 Amriswil, Switzerland",47.55057619999999,9.3048526,Restaurant Latino,0.0
1392,"Quellenstrasse 39, 8580 Amriswil, Switzerland",47.54096,9.28957,1001 Freizeit AG,3.9
1395,"Thunstrasse 6, 3700 Spiez, Switzerland",46.6899968,7.6746585,Delhi Darbar Indian Restaurant,4.4
1402,"Alte Landstrasse 94, 8702 Zollikon, Switzerland",47.3376185,8.5751882,Trube,4.7
1404,"Alte Landstrasse 86, 8702 Zollikon, Switzerland",47.3380667,8.5746156,Restaurant Rössli,4.3
1405,"Höhestrasse 73, 8702 Zollikon, Switzerland",47.3408451,8.580972,Zur Höhe,4.5
1407,"Forchstrasse 191, 8125 Zollikerberg, Switzerland",47.34618709999999,8.603733499999999,Ristorante Rosengarten,3.8
1408,"Rotfluhstrasse 96, 8702 Zollikon, Switzerland",47.338269,8.575956,Café & Restaurant Zolliker Stube,3.6
1410,"Trichtenhauser Str. 60, 8125 Zollikerberg, Switzerland",47.3505575,8.6020817,Trichtenhausermühle,4.4
1411,"Neuweg 16, 8125 Zollikerberg, Switzerland",47.34849,8.600019999999999,Neumünsterpark,3.0
1416,"Burgstrasse 67, 8750 Glarus, Switzerland",47.0427923,9.067240499999999,Yak Restaurant,4.6
1417,"Landstrasse 41, 8750 Glarus, Switzerland",47.0440291,9.0616206,Raan Thai Bunma,4.6
1418,"Schützenhausstrasse 55, 8750 Glarus, Switzerland",47.0382776,9.0648351,"Restaurant Schützenhaus,",4.7
1420,"Bergli 50, 8750 Glarus, Switzerland",47.041666,9.05947,Restaurant Bergli Glarus,4.5
1421,"Bahnhofstrasse 2, 8750 Glarus, Switzerland",47.039694,9.070613,Glarnerhof,4.4
1422,"Landstrasse 80, 8750 Glarus, Switzerland",47.04595,9.061297,Restaurant Höhe Glarus,4.5
1423,"Sackbergstrasse 44, 8784 Glarus Süd, Switzerland",47.034471,9.013296,Berggasthaus Schwammhöhe,4.5
1424,"Postgasse 36, 8750 Glarus, Switzerland",47.0419671,9.0674545,Pizzeria Waage,4.1
1425,"Asylstrasse 32, 8750 Glarus, Switzerland",47.045368,9.063954899999999,Taverna Thessaloniki - Sonnegg Glarus,4.4
1426,"Abläschstrasse 15, 8750 Glarus, Switzerland",47.0380771,9.0695896,Pizzeria Steinbock,4.5
1427,"Schweizerhofstrasse 6, 8750 Glarus, Switzerland",47.040673,9.070889,Migros Restaurant,4.2
1428,"8750 Glarus, Switzerland",47.02401690000001,8.940207899999999,Gasthaus Im Plätz Klöntal,4.0
1429,"Iseliguet 2, 8750 Glarus, Switzerland",47.0507946,9.0586965,McDonald's,3.7
1430,"Horgenberg, 8756 Glarus Süd, Switzerland",47.02231159999999,9.0794921,Restaurant Horgenberg,4.4
1431,"Bahnhofstrasse 18, 8750 Glarus, Switzerland",47.0399483,9.068440299999999,L' Angolo dei Sapori Glarus City,3.5
1432,"Gemeindehausstrasse 3, 8750 Glarus, Switzerland",47.0398833,9.0703364,Pizzakurier Pinocchio,3.4
1433,"Bahnhofstrasse 2, 8755 Ennenda, Switzerland",47.0336645,9.0768217,"Restaurant Trigonella, Gesellschaftshaus",4.2
1434,"Höschetli 144 8762 Schwändi, Switzerland",47.0052639,9.067103300000001,Unique Restaurant und B&B,4.7
1435,"8756 Glarus Süd, Switzerland",47.0222709,9.079653,Hotel-Restaurant Horgenberg,4.3
1436,"8775 Glarus Süd, Switzerland",46.97033750000001,9.0050873,Restaurant Bächialp (Bösbächi Beiz),3.6
1437,"Obbortstrasse 18, 8783 Glarus Süd, Switzerland",46.8898854,8.9938539,Berggasthaus Obbort,4.3
1440,"Zugerstrasse 5, 6403 Küssnacht, Switzerland",47.09298,8.448,Frohsinn,4.4
1441,"Unterdorf 5, 6403 Küssnacht, Switzerland",47.08092080000001,8.4409634,Gasthaus Rössli,4.3
1443,"Bahnhofstrasse 10, 6403 Küssnacht, Switzerland",47.0821052,8.4402876,La Cantinetta,4.0
1444,"Grossarni 4, 6403 Küssnacht, Switzerland",47.0889372,8.4318186,Golf Restaurant Küssnacht,4.3
1445,"Seepl. 6, 6403 Küssnacht, Switzerland",47.080248,8.43924,Hotel Restaurant Seehof,4.1
1446,"Alpenhof 1, 6403 Küssnacht, Switzerland",47.0767049,8.4469627,Restaurant Alpenhof,4.3
1447,"Hauptpl. 9, 6403 Küssnacht, Switzerland",47.0812287,8.4413925,Restaurant Adler,3.8
1448,"Seeburgstrasse 18, 6403 Küssnacht, Switzerland",47.0734328,8.4346332,Restaurant Seeburg Küssnacht,4.2
1449,"Luzernerstrasse 35, 6403 Küssnacht, Switzerland",47.0816257,8.4333516,Min Kang Yuan,4.1
1450,"Hauptpl. 1, 6403 Küssnacht, Switzerland",47.081257,8.441079,Gasthaus Engel,4.4
1451,"Bahnhofstrasse 60, 6403 Küssnacht, Switzerland",47.0840134,8.4358038,Ristorante Pizzeria da Nino,4.3
1453,"Bahnhofstrasse 70, 6403 Küssnacht, Switzerland",47.0835401,8.4335452,B70,4.7
1454,"Rigi Staffel, 6410 Rigi Staffel, Switzerland",47.0536337,8.4744156,Restaurant Bahnhöfli,3.9
1455,"Staffelhöheweg 61, 6356 Rigi Kaltbad, Switzerland",47.048311,8.463956999999999,Kräuterhotel Edelweiss,4.4
1457,"Brummelstrasse 2, 5033 Buchs, Switzerland",47.3871469,8.0744878,"Turquoise, Grill & Restaurant",4.2
1458,"Bachstrasse 3, 5033 Buchs, Switzerland",47.386555,8.075726,Wirtschaft zur Burestube,4.2
1459,"Rohrerstrasse 87, 5000 Aarau, Switzerland",47.3953776,8.0627969,Restaurant Jura,4.2
1463,"Route du Bugnon 39, 1752 Villars-sur-Glâne, Switzerland",46.79426770000001,7.112667699999999,Restaurant Pacino,4.4
1464,"Rue du Ctre 12, 1752 Villars-sur-Glâne, Switzerland",46.7941739,7.1332337,Le Loft,4.0
1465,"14, Route de Moncor, 1752 Villars-sur-Glâne, Switzerland",46.79825290000001,7.1202796,Restaurant de Moncor,4.2
1466,"Rue des Cerisiers 2, 1752 Villars-sur-Glâne, Switzerland",46.7945546,7.1155082,"Restaurant Fu Lin, Sin",4.3
1467,"Rue du Ctre 7, 1752 Villars-sur-Glâne, Switzerland",46.7947519,7.1326772,Le Souffleur,4.4
1468,"Avenue Jean-Paul II 11, 1752 Villars-sur-Glâne, Switzerland",46.8059594,7.138657599999999,Le Set,4.3
1469,"Route du Platy 10, 1752 Villars-sur-Glâne, Switzerland",46.7903387,7.136625899999999,Le Platy,4.1
1470,"Route de Moncor 1, 1752 Villars-sur-Glâne, Switzerland",46.7980422,7.125402999999999,Coop Restaurant Villars-sur-Glâne,3.8
1471,"Avenue Beauregard 4, 1700 Fribourg, Switzerland",46.802063,7.148721999999999,Host India,4.5
1472,"Route des Prealpes 18, 1752 Villars-sur-Glâne, Switzerland",46.7925054,7.1227277,Café Des Préalpes,3.9
1473,"Route du Centre 4, 1752 Villars-sur-Glâne, Switzerland",46.7936141,7.1332352,Pizzeria de Cormanon,0.0
1475,"Route de Ferney 175, 1218 Le Grand-Saconnex, Switzerland",46.234139,6.123368,Restaurant Auberge du Grand-Saconnex,3.7
1476,"Rue Sonnex 17BIS, 1218 Le Grand-Saconnex, Switzerland",46.2283343,6.120176799999999,Chez Nina,4.4
1477,"Rue Sonnex 13, 1218 Le Grand-Saconnex, Switzerland",46.2288043,6.120688299999999,Restaurant Le Pommier,4.3
1478,"Chemin Edouard-Sarasin 26, 1218 Le Grand-Saconnex, Switzerland",46.2309528,6.118674299999999,Restaurant Le Grizzly Sàrl,4.3
1479,"Route de Colovrex 22, 1218 Le Grand-Saconnex, Switzerland",46.2365082,6.126759499999999,Le Raisin,3.9
1480,"L'Ancienne-Route 48, 1218 Le Grand-Saconnex, Switzerland",46.23592379999999,6.1274212,Delice Ange'Vin,4.6
1481,"Route de Ferney 207, 1218 Le Grand-Saconnex, Switzerland",46.2392029,6.1227838,Le 207 Café,3.8
1482,"Route François-Peyrot 34, 1218 Le Grand-Saconnex, Switzerland",46.236481,6.119555999999999,Restaurant L'olivo,3.7
1483,"Route de l'Aéroport 25, 1215 Le Grand-Saconnex, Switzerland",46.2312856,6.1102265,The Grill,2.9
1486,"Route François-Peyrot 34, 1218 Le Grand-Saconnex, Switzerland",46.2363801,6.119528499999999,Starling Hotel Geneva,4.3
1501,"Baselstrasse 88, 4142 Münchenstein, Switzerland",47.519927,7.6180086,Hotel Hofmatt,4.1
1502,"Emil Frey-Strasse 100, 4142 Münchenstein, Switzerland",47.5268246,7.6116563,Restaurant hundertpunkt,3.6
1503,"Tramstrasse 60, 4142 Münchenstein, Switzerland",47.5099064,7.6174215,Kantine Werkhalle,4.2
1504,"Gundeldingerstrasse 505, 4053 Basel, Switzerland",47.5371377,7.6038936,Restaurant Viertel-Kreis,4.5
1505,"Münchensteinerstrasse 2, 4052 Basel, Switzerland",47.548039,7.597975,Asian Food Express Basel,4.2
1508,"Münchensteinerstrasse 200, 4053 Basel, Switzerland",47.5387877,7.604707500000001,Migros Restaurant,3.7
1509,"Schlosstraße 8, 3110 Münsingen, Switzerland",46.8762178,7.5605574,Schlossgut Münsingen,4.3
1510,"Bahnhofpl. 9a, 3110 Münsingen, Switzerland",46.872424,7.560229,Kochwerkstatt Münsingen,4.8
1511,"Bernstrasse 2, 3110 Münsingen, Switzerland",46.87552340000001,7.5628899,Restaurant Ochsen,4.2
1512,"Bahnhofpl. 3, 3110 Münsingen, Switzerland",46.8736538,7.559784199999999,Restaurant Pizza,4.2
1513,"Belpbergstrasse 51, 3110 Münsingen, Switzerland",46.8685009,7.5553038,Restaurant Erlenau,4.3
1514,"Mühletalstrasse 1, 3110 Münsingen, Switzerland",46.8759166,7.5658647,Pizzeria Da Carlos,4.2
1515,"Hintergasse 5, 3110 Münsingen, Switzerland",46.8751043,7.564092599999999,Bistro Alisea,4.8
1516,"Thunstrasse 26, 3110 Münsingen, Switzerland",46.8692,7.563464,Restaurant Aeschi,3.8
1517,"Belpbergstrasse 50, 3110 Münsingen, Switzerland",46.8676661,7.546408700000001,Parkbad,4.4
1518,"Thunstrasse 10, 3110 Münsingen, Switzerland",46.872724,7.562304899999999,Münsingen Pizza Express,3.5
1519,"Bahnhofpl. 9A, 3110 Münsingen, Switzerland",46.872355,7.560254,La table de Urs Hauri,0.0
1522,"Zürichstrasse 135, 8910 Affoltern am Albis, Switzerland",47.2810834,8.4538146,"Ristorante Pizzeria ""Il sogno""",4.1
1523,"90 Zürichstrasse, 8910 Affoltern am Albis, Switzerland",47.2775817,8.454383,China Restaurant Papaya,4.4
1527,"Muristrasse 3, 3123 Belp, Switzerland",46.8951353,7.4986161,TAVERNA Sternen,4.3
1528,"Jägerheimweg 285, 3123 Belp, Switzerland",46.908711,7.511048,Restaurant Jägerheim,4.5
1529,"Dorfstrasse 49, 3123 Belp, Switzerland",46.8906234,7.501614299999999,China Restaurant Fregatte,4.6
1530,"Bahnhofstrasse 11, 3123 Belp, Switzerland",46.890026,7.4982558,Ristorante-Bar Puccini,4.4
1531,"Dorfstrasse 30, 3123 Belp, Switzerland",46.8909376,7.4992935,Restaurant Kreuz Belp,3.9
1532,"Dorfstrasse 59, 3123 Belp, Switzerland",46.8895658,7.5013261,Restaurant Frohsinn,4.3
1533,"Steinbachstrasse 10, 3123 Belp, Switzerland",46.8952262,7.4967397,Belper Pizza Kurier,4.2
1534,"Schlössliweg 5, 3123 Belp, Switzerland",46.8942846,7.499348899999999,Kiora Restaurant &amp; Bar Belp,3.9
1535,"Brüggstrasse 369 a, 3123 Belp, Switzerland",46.88907,7.536848999999999,Restaurant Campagna,3.5
1536,"Chutzen 42C, 3124 Belp, Switzerland",46.8594572,7.5259015,Restaurant Chutzen,3.3
1538,"Rubigenstrasse 77, 3076 Worb, Switzerland",46.9155911,7.564866599999999,Restaurant Worb Bahnhof,4.4
1539,"Enggisteinstrasse 16A, 3076 Worb, Switzerland",46.9300286,7.5647033,eisblume,4.6
1540,"Bernstrasse 30, 3076 Worb, Switzerland",46.9280262,7.561416,Hotel Restaurant Sternen Worb,4.2
1541,"Luzernstrasse 226, 3078 Richigen, Switzerland",46.918671,7.583507,Restaurant z. Rössli,4.4
1542,"Enggisteinstrasse 3, 3076 Worb, Switzerland",46.930438,7.5634728,Gasthof zum Löwen Worb,4.1
1543,"Sportweg 10, 3076 Worb, Switzerland",46.9262571,7.562413999999999,Wisle Restaurant,4.5
1544,"Bärenpl. 4, 3076 Worb, Switzerland",46.929163,7.561109600000001,Coop Restaurant Worb,3.8
1545,"Richigenstrasse 1, 3076 Worb, Switzerland",46.9265055,7.564885200000001,Migros Restaurant,4.0
1546,"Enggisteinstrasse 16A, 3076 Worb, Switzerland",46.9300286,7.5647033,Mario Caretti,0.0
1547,"Sportweg 10, 3076 Worb, Switzerland",46.92615079999999,7.5626501,Wislepark,4.1
1552,"Beitenwil 59, 3113 Rubigen, Switzerland",46.9114284,7.5592107,Restaurant Kreuz-Pintli,3.7
1559,"Poststrasse 2, 8303 Bassersdorf, Switzerland",47.4428815,8.6314662,Basi Pizzakurrier,4.0
1561,"Klotenerstrasse 14, 8303 Bassersdorf, Switzerland",47.4439042,8.6275231,Restaurant Gringos,4.4
1562,"Auenstube, Wiesenweg 1, 8303 Bassersdorf, Switzerland",47.441687,8.625985,Restaurant Auenstube,4.6
1563,"Dorfstrasse 4, 8303 Bassersdorf, Switzerland",47.44328549999999,8.6294893,Restaurant Frieden,4.4
1564,"Klotenerstrasse 14, 8303 Bassersdorf, Switzerland",47.4438997,8.627635999999999,Cantina Mexicana,4.9
1565,"Klotenerstrasse 25, 8303 Bassersdorf, Switzerland",47.4439668,8.6265316,Restaurant La Botte,4.7
1566,"Steinligstrasse 55, 8303 Bassersdorf, Switzerland",47.448547,8.626408,Restaurant Châlet Waldgarten,4.4
1567,"Klotenerstrasse 17, 8303 Bassersdorf, Switzerland",47.44377,8.627229999999999,Steakhouse acht 3 null 3,4.5
1568,"Winterthurerstrasse 1, 8303 Bassersdorf, Switzerland",47.443571,8.628732,Löwen Bassersdorf,3.9
1569,"Klotenerstrasse 50, 8303 Bassersdorf, Switzerland",47.444892,8.6243635,Ristorante Pizzeria Barone,4.4
1570,"Klotenerstrasse 39, 8303 Bassersdorf, Switzerland",47.444449,8.624914,Mare&Monti Ristorante Pizzeria Hotel,4.2
1571,"Grindelstrasse 20, 8303 Bassersdorf, Switzerland",47.4439928,8.6105654,Restaurant Time Out,2.9
1572,"Grindelstrasse 11, 8303 Bassersdorf, Switzerland",47.4463342,8.610529,Grindel - Das Restaurant,3.7
1574,"Klotenerstrasse 21, 8303 Bassersdorf, Switzerland",47.4439237,8.6269448,Bassi's,3.1
1575,"1, Speckstrasse, 8330 Pfäffikon, Switzerland",47.3701836,8.7723657,Pakistani Dhaba,3.8
1576,"Usterstrasse 8, 8330 Pfäffikon, Switzerland",47.3658368,8.781143499999999,Gasthof Hecht,4.2
1577,"Seestrasse 1, 8330 Pfäffikon, Switzerland",47.366934,8.782228,Restaurant Kam Yu,4.7
1578,"Seestrasse 1, 8330 Pfäffikon, Switzerland",47.3669344,8.782229899999999,S.&M. Nguyen & Partner,5.0
1579,"Kempttalstrasse 8, 8330 Pfäffikon, Switzerland",47.36743,8.781861,Cucina piccante,4.7
1580,"Pfäffikerstrasse 19, 8331 Auslikon, Switzerland",47.3437007,8.8073333,"Oase El Salam, Béatrix Nyffeler, Andrea O.M. Radloff",4.5
1582,"Höhenstrasse 7, 8330 Pfäffikon, Switzerland",47.37859,8.805209999999999,Restaurant Alpenrösli,4.4
1583,"Seestrasse 41, 8330 Pfäffikon, Switzerland",47.365816,8.7817119,Restaurant Brauerei,4.3
1584,"Usterstrasse 105, 8330 Pfäffikon, Switzerland",47.3597241,8.759710799999999,Restaurant Krone Faichrüti,4.5
1585,"Speerstrasse 15, 8330 Pfäffikon, Switzerland",47.3693666,8.771075999999999,Schneiders Quer AG,3.6
1588,"Engelgasse 13, 9450 Altstätten, Switzerland",47.3773851,9.540968,Untertor,2.9
1589,"Bernekerstrasse 14, 9435 Heerbrugg, Switzerland",47.4114865,9.6256579,Indian Tandoor,4.7
1590,"Reichsstraße 171, 6800 Feldkirch, Austria",47.2423017,9.6035927,Indisches Restaurant Sangam,4.4
1592,"Engelgasse 11, 9450 Altstätten, Switzerland",47.3774647,9.540875699999999,Royal Schnell Imbiss,4.8
1593,"Dameshäuser 3, 9450 Altstätten, Switzerland",47.3869035,9.5353326,Restaurant Tübli,4.8
1594,"Kriessernstrasse 38, 9450 Altstätten, Switzerland",47.3755213,9.557889699999999,Restaurant Grüntal,4.7
1595,"Breite 1, 9450 Altstätten, Switzerland",47.37856000000001,9.538777,Gemsli Alpenthai,4.8
1596,"Trogenerstrasse 99, 9450 Altstätten, Switzerland",47.38881689999999,9.5346868,Gasthaus Ziel,4.3
1597,"Hirschgraben 16, 6800 Feldkirch, Austria",47.2378672,9.593415199999999,Restaurant Indian Palace,4.1
1598,"Rathauspl. 2, 9450 Altstätten, Switzerland",47.3782399,9.5409168,Restaurant Bar Rathaus,4.4
1599,"Marktgasse 56, 9450 Altstätten, Switzerland",47.3773744,9.5385282,Restaurant Frauenhof,4.3
1600,"Obergasse 24, 9450 Altstätten, Switzerland",47.378164,9.538786,Pizzeria Il Portico,4.7
1601,"Alte Stossstrasse 19, 9450 Altstätten, Switzerland",47.3743462,9.535831499999999,H. Wettmer Restaurant + Schützenhaus,4.6
1602,"Obergasse 21, 9450 Altstätten, Switzerland",47.37799159999999,9.5390716,Restaurant Gela,4.6
1603,"Bahnhofstrasse 74, 9450 Altstätten, Switzerland",47.3746804,9.5559292,Restaurant Bahnhof Liselotte Inauen,4.4
1604,"Gerbergasse 7, 9450 Altstätten, Switzerland",47.3779,9.538007,Angolo dei Sapori - Klostermuhle Ristorante Pizzeria Piadineria,4.3
1605,"Oberrieterstrasse 14, 9450 Altstätten, Switzerland",47.3747096,9.549693999999999,Gasthaus und Speiserestaurant Lindenhof,4.3
1606,"Marktgasse 15, 9450 Altstätten, Switzerland",47.3779111,9.53984,Mi Le Asian Take Away & Shop,4.2
1607,"Reichsstraße 171, 6800 Feldkirch, Austria",47.2422929,9.6035355,Restaurant Sangam,4.8
1615,"Talgut-Zentrum 34, 3063 Ittigen, Switzerland",46.9745113,7.4815245,Arcadia Taberna Romana,4.4
1616,"Papiermühlestrasse 140, 3063 Ittigen, Switzerland",46.9714378,7.4721675,Restaurant Pizzeria Bellevue,4.3
1617,"Pulverstrasse 9, 3063 Ittigen, Switzerland",46.9769748,7.4706116,Restaurant Azienda Siragusa,4.7
1618,"Untere Zollgasse 136, 3063 Ittigen, Switzerland",46.9725632,7.486456500000001,Genussreise,4.8
1619,"Worblentalstrasse 89, 3063 Ittigen, Switzerland",46.9746166,7.478057600000001,Restaurant Thalheim,4.2
1621,"Worblentalstrasse 46, 3063 Ittigen, Switzerland",46.97606589999999,7.4748388,Ristorante Pizzeria Bernese,4.5
1622,"Talgut-Zentrum 7, 3063 Ittigen, Switzerland",46.9743359,7.483379899999999,Badhaus,4.0
1623,"Alte Tiefenaustrasse 4, 3048 Ittigen, Switzerland",46.97993109999999,7.4579203,Gasthof Tiefenau * * *,4.3
1625,"Autobahn A1, 3063 Ittigen, Switzerland",46.9911,7.476496999999999,A1 Hotel Restaurant Grauholz AG,4.2
1627,"Talgut-Zentrum 27, 3063 Ittigen, Switzerland",46.974346,7.4803047,SV (Schweiz) AG,0.0
1628,"Bernstrasse 41, 3303 Jegenstorf, Switzerland",47.044137,7.505082000000001,Punjab Masala Haus,4.9
1633,"Switzerland, Dorfstrasse 156, 4623 Neuendorf, Switzerland",47.303118,7.798597000000001,Curry Leaf,4.3
1634,"Vordere Hauptgasse 66, 4800 Zofingen, Switzerland",47.2885524,7.9443575,Restaurant Asia Garden,4.1
1635,"Luzernerstrasse 31, 4800 Zofingen, Switzerland",47.2818931,7.9492113,Hotel Römerbad Ristorante Pizzeria da Vito,4.3
1638,"Entre-Deux-Villes 8, 1814 La Tour-de-Peilz, Switzerland",46.4554825,6.8550102,Restaurant Veneto,4.1
1640,"Route de Saint-Maurice 18, 1814 La Tour-de-Peilz, Switzerland",46.4511287,6.858339399999999,Hôtel Bon Rivage,4.5
1641,"Route de St-Maurice 310, 1814 La Tour-de-Peilz, Switzerland",46.4469854,6.8751202,Restaurant Camping Plage de la Maladaire,4.2
1642,"Avenue de la Condémine 40, 1814 La Tour-de-Peilz, Switzerland",46.45750650000001,6.858283999999999,Restaurant la Chaumière,4.2
1643,"Grand-Rue 43, 1814 La Tour-de-Peilz, Switzerland",46.4536093,6.8561522,La Taverne de la Vieille Tour,4.3
1644,"Grand-Rue 1, 1814 La Tour-de-Peilz, Switzerland",46.4520086,6.8581064,"Hong-Kong City, LAU Yuk Choi",4.5
1645,"Place des Anciens-Fossés 14, 1814 La Tour-de-Peilz, Switzerland",46.4524058,6.8582867,Byblos,4.3
1646,"Route de Saint-Maurice 18, 1814 La Tour-de-Peilz, Switzerland",46.451091,6.8584267,Restaurant The GARDEN on the Lake,5.0
