ID_ISFS,GROUP,FAMILY,GENUS,SPECIES SSP,Scientific name,Deutscher Name,CAT,Criteria,Bemerkungen
23000,Monocotyledones,Amaryllidaceae,Allium,lineare,Allium lineare,Steifer Lauch,VU,"B2ab(ii,iii); C1",
23100,Monocotyledones,Amaryllidaceae,Allium,lusitanicum,Allium lusitanicum,Berg-Lauch,LC,,
23600,Monocotyledones,Amaryllidaceae,Allium,oleraceum,Allium oleraceum,Ross-Lauch,LC,,
24000,Monocotyledones,Amaryllidaceae,Allium,rotundum,Allium rotundum,Kugeliger Lauch,CR,C2a(i),
24200,Monocotyledones,Amaryllidaceae,Allium,schoenoprasum,Allium schoenoprasum,Schnittlauch,LC,,
24300,Monocotyledones,Amaryllidaceae,Allium,scorodoprasum,Allium scorodoprasum,Schlangen-Lauch,NT,B2b(iii),
24500,Monocotyledones,Amaryllidaceae,Allium,sphaerocephalon,Allium sphaerocephalon,Kugelköpfiger Lauch,LC,,
24700,Monocotyledones,Amaryllidaceae,Allium,suaveolens,Allium suaveolens,Wohlriechender Lauch,EN,B2ab(iii),
24800,Monocotyledones,Amaryllidaceae,Allium,ursinum,Allium ursinum,Bärlauch,LC,,
24900,Monocotyledones,Amaryllidaceae,Allium,victorialis,Allium victorialis,Allermannsharnisch,LC,,
25000,Monocotyledones,Amaryllidaceae,Allium,vineale,Allium vineale,Weinberg-Lauch,LC,,
25200,Dicotyledones,Betulaceae,Alnus,glutinosa,Alnus glutinosa,Schwarz-Erle,LC,,
25300,Dicotyledones,Betulaceae,Alnus,incana,Alnus incana,Grau-Erle,LC,,
25400,Dicotyledones,Betulaceae,Alnus,viridis,Alnus viridis,Grün-Erle,LC,,
25500,Monocotyledones,Poaceae,Alopecurus,aequalis,Alopecurus aequalis,Kurzgranniger Fuchsschwanz,VU,A2c,
25700,Monocotyledones,Poaceae,Alopecurus,geniculatus,Alopecurus geniculatus,Geknieter Fuchsschwanz,VU,A3c; B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
25900,Monocotyledones,Poaceae,Alopecurus,myosuroides,Alopecurus myosuroides,Acker-Fuchsschwanz,LC,,
26000,Monocotyledones,Poaceae,Alopecurus,pratensis,Alopecurus pratensis,Wiesen-Fuchsschwanz,LC,,
26600,Dicotyledones,Brassicaceae,Alyssoides,utriculata,Alyssoides utriculata,Blasenschötchen,NT,D2,
26700,Dicotyledones,Brassicaceae,Alyssum,alpestre,Alyssum alpestre,Alpen-Steinkraut,EN,D,
26800,Dicotyledones,Brassicaceae,Alyssum,alyssoides,Alyssum alyssoides,Kelch-Steinkraut,LC,,
27200,Dicotyledones,Brassicaceae,Alyssum,montanum,Alyssum montanum,Berg-Steinkraut,NT,B2b(iii),"Lokal bedroht, da empfindlich auf Kletterei, Tritt und Beschattung"
27600,Dicotyledones,Amaranthaceae,Amaranthus,blitum,Amaranthus blitum,Bläulicher Amarant,LC,,
29300,Dicotyledones,Rosaceae,Amelanchier,ovalis,Amelanchier ovalis,Felsenmispel,LC,,
29600,Monocotyledones,Orchidaceae,Anacamptis,pyramidalis,Anacamptis pyramidalis,Spitzorchis,NT,B2ab(iii),"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
29630,Monocotyledones,Orchidaceae,Anacamptis,pyramidalis subsp. pyramidalis,Anacamptis pyramidalis subsp. pyramidalis,Spitzorchis,NT,B2b(iii),
29650,Monocotyledones,Orchidaceae,Anacamptis,pyramidalis var. tanayensis,Anacamptis pyramidalis var. tanayensis,Tanay-Spitzorchis,VU,D1,"Nur in den westlichen Voralpen (FR, VD, VS)"
29700,Dicotyledones,Primulaceae,Anagallis,arvensis,Anagallis arvensis,Acker-Gauchheil,LC,,
29900,Dicotyledones,Primulaceae,Anagallis,foemina,Anagallis foemina,Blauer Gauchheil,VU,A2c,
30000,Dicotyledones,Primulaceae,Anagallis,minima,Anagallis minima,Kleinling,CR,A4c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
30100,Dicotyledones,Primulaceae,Anagallis,tenella,Anagallis tenella,Zarter Gauchheil,CR,D,
30300,Dicotyledones,Boraginaceae,Anchusa,arvensis,Anchusa arvensis,Krummhals,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
30800,Dicotyledones,Boraginaceae,Anchusa,officinalis,Anchusa officinalis,Echte Ochsenzunge,NT,B2b(iii),
31000,Dicotyledones,Ericaceae,Andromeda,polifolia,Andromeda polifolia,Rosmarinheide,NT,B2b(iii),
31300,Dicotyledones,Primulaceae,Androsace,alpina,Androsace alpina,Alpen-Mannsschild,LC,,
31400,Dicotyledones,Primulaceae,Androsace,brevis,Androsace brevis,Kurzstängeliger Mannsschild,VU,C2a(i),
31800,Dicotyledones,Primulaceae,Androsace,chamaejasme,Androsace chamaejasme,Bewimperter Mannsschild,LC,,
32100,Dicotyledones,Primulaceae,Androsace,helvetica,Androsace helvetica,Schweizer Mannsschild,LC,,
32200,Dicotyledones,Primulaceae,Androsace,lactea,Androsace lactea,Milchweisser Mannsschild,NT,B2b(iii),
32300,Dicotyledones,Primulaceae,Androsace,maxima,Androsace maxima,Acker-Mannsschild,CR,"B1ab(iii,iv)c(iii,iv); C2a(i)",
32400,Dicotyledones,Primulaceae,Androsace,obtusifolia,Androsace obtusifolia,Stumpfblättriger Mannsschild,LC,,
32500,Dicotyledones,Primulaceae,Androsace,puberula,Androsace puberula,Fleischroter Mannsschild,LC,,
32600,Dicotyledones,Primulaceae,Androsace,pubescens,Androsace pubescens,Weichhaariger Mannsschild,NT,B2a,
32800,Dicotyledones,Primulaceae,Androsace,septentrionalis,Androsace septentrionalis,Nordischer Mannsschild,EN,A2c; C2a(i),
32900,Dicotyledones,Primulaceae,Androsace,vandellii,Androsace vandellii,Vandellis Mannsschild,LC,,
33000,Dicotyledones,Primulaceae,Androsace,villosa,Androsace villosa,Zottiger Mannsschild,VU,D1; D2,
33100,Dicotyledones,Primulaceae,Androsace,vitaliana,Androsace vitaliana,Goldprimel,LC,,
33300,Dicotyledones,Ranunculaceae,Anemone,baldensis,Anemone baldensis,Monte Baldo-Windröschen,LC,,
33400,Dicotyledones,Ranunculaceae,Anemone,narcissiflora,Anemone narcissiflora,Narzissen-Windröschen,LC,,
33600,Dicotyledones,Ranunculaceae,Anemone,nemorosa,Anemone nemorosa,Busch-Windröschen,LC,,
33700,Dicotyledones,Ranunculaceae,Anemone,ranunculoides,Anemone ranunculoides,Gelbes Windröschen,LC,,
33800,Dicotyledones,Ranunculaceae,Anemone,sylvestris,Anemone sylvestris,Hügel-Windröschen,CR,B1ab(iii); B2ab(iii),Nur in SH autochton; zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2)
34100,Dicotyledones,Apiaceae,Angelica,sylvestris,Angelica sylvestris,Wilde Brustwurz,LC,,
34200,Pteridophyta,Pteridaceae,Anogramma,leptophylla,Anogramma leptophylla,Dünnblättriger Nacktfarn,EN,C2a(i),
34300,Dicotyledones,Asteraceae,Antennaria,carpatica,Antennaria carpatica,Karpaten-Katzenpfötchen,LC,,
34400,Dicotyledones,Asteraceae,Antennaria,dioica,Antennaria dioica,Gemeines Katzenpfötchen,LC,,
34600,Dicotyledones,Asteraceae,Anthemis,arvensis,Anthemis arvensis,Acker-Hundskamille,VU,B2b(iv)c(iii),
34800,Dicotyledones,Asteraceae,Anthemis,cotula,Anthemis cotula,Stinkende Hundskamille,EN,B2ab(iii); C2a(i),
34900,Dicotyledones,Asteraceae,Anthemis,tinctoria,Anthemis tinctoria,Färber-Hundskamille,LC,,
35000,Dicotyledones,Asteraceae,Anthemis,triumfettii,Anthemis triumfettii,Trionfettis Hundskamille,VU,B1ab(iii); B2ab(iii) *,
35100,Monocotyledones,Asparagaceae,Anthericum,liliago,Anthericum liliago,Astlose Graslilie,LC,,
35200,Monocotyledones,Asparagaceae,Anthericum,ramosum,Anthericum ramosum,Ästige Graslilie,LC,,
35300,Monocotyledones,Poaceae,Anthoxanthum,alpinum,Anthoxanthum alpinum,Alpen-Ruchgras,LC,,
35400,Monocotyledones,Poaceae,Anthoxanthum,odoratum,Anthoxanthum odoratum,Duftendes Ruchgras,LC,,
35500,Monocotyledones,Poaceae,Anthoxanthum,odoratum aggr.,Anthoxanthum odoratum aggr.,Duftendes Ruchgras,LC,,Das Aggregat enthält mehrere bewertete Arten
35600,Dicotyledones,Apiaceae,Anthriscus,caucalis,Anthriscus caucalis,Hunds-Kerbel,VU,A2c; A4c,
35700,Dicotyledones,Apiaceae,Anthriscus,cerefolium,Anthriscus cerefolium,Garten-Kerbel,VU,C2a(i),
35800,Dicotyledones,Apiaceae,Anthriscus,nitida,Anthriscus nitida,Glänzender Kerbel,LC,,
35900,Dicotyledones,Apiaceae,Anthriscus,sylvestris,Anthriscus sylvestris,Wiesen-Kerbel,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
35930,Dicotyledones,Apiaceae,Anthriscus,sylvestris subsp. sylvestris,Anthriscus sylvestris subsp. sylvestris,Gewöhlicher Wiesen-Kerbel,LC,,
35980,Dicotyledones,Apiaceae,Anthriscus,sylvestris subsp. stenophylla,Anthriscus sylvestris subsp. stenophylla,Schmalzipfliger Wiesen-Kerbel,EN,D,
36395,Dicotyledones,Fabaceae,Anthyllis,montana,Anthyllis montana,Berg-Wundklee,VU,D1; D2,In der Schweiz nur die Unterart subsp. montana vorhanden
36790,Dicotyledones,Fabaceae,Anthyllis,vulneraria,Anthyllis vulneraria,Echter Wundklee,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
36900,Dicotyledones,Fabaceae,Anthyllis,vulneraria subsp. alpestris,Anthyllis vulneraria subsp. alpestris,Alpen-Wundklee,LC,,
37000,Dicotyledones,Fabaceae,Anthyllis,vulneraria subsp. carpatica,Anthyllis vulneraria subsp. carpatica,Karpaten-Wundklee,LC,,
37200,Dicotyledones,Fabaceae,Anthyllis,vulneraria subsp. polyphylla,Anthyllis vulneraria subsp. polyphylla,Vielblättriger Wundklee,VU,B1ab(iii); B2ab(iii),
37300,Dicotyledones,Fabaceae,Anthyllis,vulneraria subsp. valesiaca,Anthyllis vulneraria subsp. valesiaca,Walliser Wundklee,LC,,
37800,Monocotyledones,Poaceae,Apera,interrupta,Apera interrupta,Unterbrochener Windhalm,EN,B2ac(iv),
37900,Monocotyledones,Poaceae,Apera,spica-venti,Apera spica-venti,Acker-Windhalm,LC,,
38000,Dicotyledones,Rosaceae,Aphanes,arvensis,Aphanes arvensis,Gemeiner Ackerfrauenmantel,LC,,
38050,Dicotyledones,Rosaceae,Aphanes,australis,Aphanes australis,Kleinfrüchtiger Ackerfrauenmantel,NT,B2b(iii),
38500,Dicotyledones,Apiaceae,Apium,nodiflorum,Apium nodiflorum,Knotenblütiger Eppich,CR,C2a(i); D,
38600,Dicotyledones,Apiaceae,Apium,repens,Apium repens,Kriechender Eppich,CR,B2ab(iii); D,
38700,Dicotyledones,Asteraceae,Aposeris,foetida,Aposeris foetida,Hainlattich,LC,,
38800,Dicotyledones,Ranunculaceae,Aquilegia,alpina,Aquilegia alpina,Alpen-Akelei,NT,B2b(iii),
38900,Dicotyledones,Ranunculaceae,Aquilegia,atrata,Aquilegia atrata,Dunkle Akelei,LC,,
39000,Dicotyledones,Ranunculaceae,Aquilegia,einseleana,Aquilegia einseleana,Einseles Akelei,VU,D2 *,
39100,Dicotyledones,Ranunculaceae,Aquilegia,vulgaris,Aquilegia vulgaris,Gemeine Akelei,LC,,
39200,Dicotyledones,Brassicaceae,Arabidopsis,thaliana,Arabidopsis thaliana,Schotenkresse,LC,,
39350,Dicotyledones,Brassicaceae,Arabis,alpina,Arabis alpina,Alpen-Gänsekresse,LC,,Nur die Unterart subsp. alpina einheimisch
39600,Dicotyledones,Brassicaceae,Arabis,auriculata,Arabis auriculata,Öhrchen-Gänsekresse,NT,B2b(iii); C2a(i),
39650,Dicotyledones,Brassicaceae,Arabis,bellidifolia,Arabis bellidifolia,Zwerg-Gänsekresse,LC,,Die Art enthält mehrere bewertete Unterarten
39700,Dicotyledones,Brassicaceae,Arabis,bellidifolia subsp. bellidifolia,Arabis bellidifolia subsp. bellidifolia,Gänseblümchenblättrige Gänsekresse,LC,,
39800,Dicotyledones,Brassicaceae,Arabis,bellidifolia subsp. stellulata,Arabis bellidifolia subsp. stellulata,Zwerg-Gänsekresse,LC,,
40000,Dicotyledones,Brassicaceae,Arabis,caerulea,Arabis caerulea,Bläuliche Gänsekresse,LC,,
40200,Dicotyledones,Brassicaceae,Arabis,ciliata,Arabis ciliata,Bewimperte Gänsekresse,LC,,
40300,Dicotyledones,Brassicaceae,Arabis,collina,Arabis collina,Mauer-Gänsekresse,VU,C2a(i),
40600,Dicotyledones,Brassicaceae,Arabis,hirsuta,Arabis hirsuta,Gewöhnliche Rauhaar-Gänsekresse,LC,,
40605,Dicotyledones,Brassicaceae,Arabis,hirsuta aggr.,Arabis hirsuta aggr.,Rauhaarige Gänsekresse,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch gefährdete"
41000,Dicotyledones,Brassicaceae,Arabis,nemorensis,Arabis nemorensis,Flachschotige Rauhaar-Gänsekresse,CR,C2a(ii); D,
41100,Dicotyledones,Brassicaceae,Arabis,nova,Arabis nova,Felsen-Gänsekresse,NT,B2b(iii),
41600,Dicotyledones,Brassicaceae,Arabis,sagittata,Arabis sagittata,Pfeilblättrige Rauhaar-Gänsekresse,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
41700,Dicotyledones,Brassicaceae,Arabis,scabra,Arabis scabra,Raue Gänsekresse,EN,C2a(ii); D *,
41800,Dicotyledones,Brassicaceae,Arabis,serpillifolia,Arabis serpillifolia,Quendelblättrige Gänsekresse,NT,B2a,
42000,Dicotyledones,Brassicaceae,Arabis,subcoriacea,Arabis subcoriacea,Bach-Gänsekresse,LC,,
42100,Dicotyledones,Brassicaceae,Arabis,turrita,Arabis turrita,Turm-Gänsekresse,LC,,
42200,Dicotyledones,Asteraceae,Arctium,lappa,Arctium lappa,Grosse Klette,LC,,
42300,Dicotyledones,Asteraceae,Arctium,minus,Arctium minus,Kleine Klette,LC,,Die Art enthält mehrere bewertete Unterarten
42400,Dicotyledones,Asteraceae,Arctium,minus subsp. minus,Arctium minus subsp. minus,Gewöhnliche Kleine Klette,LC,,
42500,Dicotyledones,Asteraceae,Arctium,minus subsp. pubens,Arctium minus subsp. pubens,Flaumige Kleine Klette,DD,,Taxonomischer Wert ungeklärt
42600,Dicotyledones,Asteraceae,Arctium,nemorosum,Arctium nemorosum,Hain-Klette,LC,,
42800,Dicotyledones,Asteraceae,Arctium,tomentosum,Arctium tomentosum,Filzige Klette,NT,B2b(iii),
43000,Dicotyledones,Ericaceae,Arctostaphylos,alpina,Arctostaphylos alpina,Alpen-Bärentraube,LC,,
43100,Dicotyledones,Ericaceae,Arctostaphylos,uva-ursi,Arctostaphylos uva-ursi,Immergrüne Bärentraube,LC,,
43400,Dicotyledones,Caryophyllaceae,Arenaria,biflora,Arenaria biflora,Zweiblütiges Sandkraut,LC,,
43505,Dicotyledones,Caryophyllaceae,Arenaria,ciliata aggr.,Arenaria ciliata aggr.,Bewimpertes Sandkraut,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch gefährdete"
43530,Dicotyledones,Caryophyllaceae,Arenaria,ciliata subsp. ciliata,Arenaria ciliata subsp. ciliata,Gewöhnliches Wimper-Sandkraut,LC,,
43560,Dicotyledones,Caryophyllaceae,Arenaria,ciliata subsp. bernensis,Arenaria ciliata subsp. bernensis,Berner Wimper-Sandkraut,NT,B1a; B2a; C2a(i),
43800,Dicotyledones,Caryophyllaceae,Arenaria,gothica,Arenaria gothica,Schwedisches Wimper-Sandkraut,CR,B1ac(iii); B2ac(iii); D,
43900,Dicotyledones,Caryophyllaceae,Arenaria,grandiflora,Arenaria grandiflora,Grossblütiges Sandkraut,VU,D1,
44000,Dicotyledones,Caryophyllaceae,Arenaria,leptoclados,Arenaria leptoclados,Zartes Quendelblättriges Sandkraut,LC,,
44100,Dicotyledones,Caryophyllaceae,Arenaria,marschlinsii,Arenaria marschlinsii,Salis-Marschlins' Sandkraut,NT,A2c; B2a,
44200,Dicotyledones,Caryophyllaceae,Arenaria,multicaulis,Arenaria multicaulis,Vielstängeliges Wimper-Sandkraut,LC,,
44300,Dicotyledones,Caryophyllaceae,Arenaria,serpyllifolia,Arenaria serpyllifolia,Gewöhnliches Quendelblättriges Sandkraut,LC,,
44305,Dicotyledones,Caryophyllaceae,Arenaria,serpyllifolia aggr.,Arenaria serpyllifolia aggr.,Quendelblättriges Sandkraut,LC,,Das Aggregat enthält mehrere bewertete Arten
44600,Dicotyledones,Aristolochiaceae,Aristolochia,clematitis,Aristolochia clematitis,Echte Osterluzei,EN,A2c; B2ab(iii),"Alte Heilpflanze, eingebürgert wohl nur im TI (für Einstufung berücksichtigt)"
44800,Dicotyledones,Aristolochiaceae,Aristolochia,rotunda,Aristolochia rotunda,Rundknollige Osterluzei,EN,"B2ab(iii,iv); C2a(i)",Nur im Südtessin einheimisch (für Einstufung berücksichtigt)
45000,Dicotyledones,Plumbaginaceae,Armeria,alpina subsp. alpina,Armeria alpina subsp. alpina,Alpen-Grasnelke,LC,,
45100,Dicotyledones,Plumbaginaceae,Armeria,alpina var. purpurea,Armeria alpina var. purpurea,Purpur-Grasnelke,RE,,"Wiederansiedlung am Bodensee nicht berücksichtigt, da noch nicht etabliert"
45150,Dicotyledones,Plumbaginaceae,Armeria,alpina,Armeria alpina,Alpen-Grasnelke,LC,,Die Art enthält mehrere bewertete Unterarten
45200,Dicotyledones,Plumbaginaceae,Armeria,arenaria,Armeria arenaria,Wegerich-Grasnelke,EN,B2ab(iii),
45600,Dicotyledones,Brassicaceae,Armoracia,rusticana,Armoracia rusticana,Meerrettich,LC,,
45700,Dicotyledones,Asteraceae,Arnica,montana,Arnica montana,Arnika,LC,,
45800,Dicotyledones,Asteraceae,Arnoseris,minima,Arnoseris minima,Lämmerlattich,RE,,Ausgestorben - letzte Beobachtung 1922 bei Basel
45900,Monocotyledones,Poaceae,Arrhenatherum,elatius,Arrhenatherum elatius,Französisches Raygras,LC,,
46100,Dicotyledones,Asteraceae,Artemisia,absinthium,Artemisia absinthium,Echter Wermut,LC,,
46500,Dicotyledones,Asteraceae,Artemisia,borealis,Artemisia borealis,Nordischer Beifuss,VU,C2a(i),
46700,Dicotyledones,Asteraceae,Artemisia,campestris,Artemisia campestris,Feld-Beifuss,LC,,Die Art enthält mehrere bewertete Unterarten
46750,Dicotyledones,Asteraceae,Artemisia,campestris subsp. campestris,Artemisia campestris subsp. campestris,Gewöhnlicher Feld-Beifuss,LC,,
46760,Dicotyledones,Asteraceae,Artemisia,campestris subsp. alpina,Artemisia campestris subsp. alpina,Alpen-Feld-Beifuss,DD,,
47000,Dicotyledones,Asteraceae,Artemisia,genipi,Artemisia genipi,Ährige Edelraute,LC,,
47200,Dicotyledones,Asteraceae,Artemisia,glacialis,Artemisia glacialis,Gletscher-Edelraute,NT,B1a; B2a,
47500,Dicotyledones,Asteraceae,Artemisia,nivalis,Artemisia nivalis,Schnee-Edelraute,EN,B2ab(iii),
47700,Dicotyledones,Asteraceae,Artemisia,umbelliformis,Artemisia umbelliformis,Echte Edelraute,LC,,
47800,Dicotyledones,Asteraceae,Artemisia,vallesiaca,Artemisia vallesiaca,Walliser Beifuss,NT,B1b(iii); B2b(iii),
48000,Dicotyledones,Asteraceae,Artemisia,vulgaris,Artemisia vulgaris,Gemeiner Beifuss,LC,,
48100,Monocotyledones,Araceae,Arum,italicum,Arum italicum,Italienischer Aronstab,NT,B2a *,
48200,Monocotyledones,Araceae,Arum,maculatum,Arum maculatum,Gemeiner Aronstab,LC,,
48300,Dicotyledones,Rosaceae,Aruncus,dioicus,Aruncus dioicus,Wald-Geissbart,LC,,
48700,Dicotyledones,Aristolochiaceae,Asarum,europaeum,Asarum europaeum,Europäische Haselwurz,LC,,
48900,Monocotyledones,Asparagaceae,Asparagus,officinalis,Asparagus officinalis,Gemüse-Spargel,LC,,
49000,Monocotyledones,Asparagaceae,Asparagus,tenuifolius,Asparagus tenuifolius,Zartblättriger Spargel,VU,B2ab(iii); C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
49100,Dicotyledones,Boraginaceae,Asperugo,procumbens,Asperugo procumbens,Niederliegendes Scharfkraut,NT,B2b(iii),
49200,Dicotyledones,Rubiaceae,Asperula,aristata,Asperula aristata,Grannen-Waldmeister,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
49300,Dicotyledones,Rubiaceae,Asperula,arvensis,Asperula arvensis,Acker-Waldmeister,CR,"B2ab(iii,iv)c(iii)","Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
49400,Dicotyledones,Rubiaceae,Asperula,cynanchica,Asperula cynanchica,Hügel-Waldmeister,LC,,
49450,Dicotyledones,Rubiaceae,Asperula,neilreichii,Asperula neilreichii,Ostalpen-Waldmeister,NT,B2a; D2,
49500,Dicotyledones,Rubiaceae,Asperula,purpurea,Asperula purpurea,Purpur-Waldmeister,NT,"B2b(i,ii)",
49600,Dicotyledones,Rubiaceae,Asperula,taurina,Asperula taurina,Turiner Waldmeister,LC,,
49700,Dicotyledones,Rubiaceae,Asperula,tinctoria,Asperula tinctoria,Färber-Waldmeister,EN,A3c; B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
49800,Monocotyledones,Xanthorrhoeaceae,Asphodelus,albus,Asphodelus albus,Weisser Affodill,VU,C1; C2a(i),
49900,Pteridophyta,Aspleniaceae,Asplenium,adiantum-nigrum,Asplenium adiantum-nigrum,Schwarzstieliger Streifenfarn,LC,,
49950,Pteridophyta,Aspleniaceae,Asplenium,adulterinum,Asplenium adulterinum,Braungrünstieliger Streifenfarn,NT,D2,
50100,Pteridophyta,Aspleniaceae,Asplenium,billotii,Asplenium billotii,Billots Streifenfarn,CR,D,
50200,Pteridophyta,Aspleniaceae,Asplenium,ceterach,Asplenium ceterach,Schriftfarn,LC,,
50300,Pteridophyta,Aspleniaceae,Asplenium,cuneifolium,Asplenium cuneifolium,Keilblättriger Streifenfarn,VU,D1; D2,
50400,Pteridophyta,Aspleniaceae,Asplenium,fissum,Asplenium fissum,Zerschlitzter Streifenfarn,DD,,
50500,Pteridophyta,Aspleniaceae,Asplenium,fontanum,Asplenium fontanum,Quell-Streifenfarn,LC,,
50600,Pteridophyta,Aspleniaceae,Asplenium,foreziense,Asplenium foreziense,Foreser Streifenfarn,EN,B2ab(iii),
50800,Pteridophyta,Aspleniaceae,Asplenium,onopteris,Asplenium onopteris,Spitzer Streifenfarn,VU,C2a(i),
50900,Pteridophyta,Aspleniaceae,Asplenium,ruta-muraria,Asplenium ruta-muraria,Mauerraute,LC,,
51200,Pteridophyta,Aspleniaceae,Asplenium,septentrionale,Asplenium septentrionale,Nordischer Streifenfarn,LC,,
51400,Pteridophyta,Aspleniaceae,Asplenium,trichomanes,Asplenium trichomanes,Braunstieliger Streifenfarn,LC,,
51500,Pteridophyta,Aspleniaceae,Asplenium,viride,Asplenium viride,Grünstieliger Streifenfarn,LC,,
51800,Dicotyledones,Asteraceae,Aster,alpinus,Aster alpinus,Alpen-Aster,LC,,
51900,Dicotyledones,Asteraceae,Aster,amellus,Aster amellus,Berg-Aster,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
52000,Dicotyledones,Asteraceae,Aster,bellidiastrum,Aster bellidiastrum,Alpenmasslieb,LC,,
52200,Dicotyledones,Asteraceae,Aster,linosyris,Aster linosyris,Gold-Aster,NT,B2b(iii),
53200,Dicotyledones,Fabaceae,Astragalus,alpinus,Astragalus alpinus,Alpen-Tragant,LC,,
53300,Dicotyledones,Fabaceae,Astragalus,australis,Astragalus australis,Südlicher Tragant,LC,,
53500,Dicotyledones,Fabaceae,Astragalus,cicer,Astragalus cicer,Kichererbsen-Tragant,NT,B2b(iii),
53700,Dicotyledones,Fabaceae,Astragalus,depressus,Astragalus depressus,Niederliegender Tragant,NT,B2ab(iii); C2a(i),
53800,Dicotyledones,Fabaceae,Astragalus,exscapus,Astragalus exscapus,Stängelloser Tragant,NT,B2b(iii),
53900,Dicotyledones,Fabaceae,Astragalus,frigidus,Astragalus frigidus,Gletscherlinse,LC,,
54000,Dicotyledones,Fabaceae,Astragalus,glycyphyllos,Astragalus glycyphyllos,Süsser Tragant,LC,,
54200,Dicotyledones,Fabaceae,Astragalus,leontinus,Astragalus leontinus,Tiroler Tragant,LC,,
54300,Dicotyledones,Fabaceae,Astragalus,monspessulanus,Astragalus monspessulanus,Französischer Tragant,LC,,
